lune_lat,lune_lon,class,etype_pred,prob_eq,prob_ex,prob_co
-17.165,-3.001,0,eq,0.9999894549191093,6.928628937700921e-07,9.852217996921096e-06
-0.744,12.245,0,eq,0.9999946107772851,4.3880588035700635e-06,1.0011639113534991e-06
-11.586,-22.318,0,eq,0.9999950841314511,3.884210482899805e-06,1.031658066111899e-06
28.695,21.221,0,eq,0.9991744551989449,0.0008255391901044076,5.6109506582340715e-09
31.865,-16.492,0,eq,0.976438888100617,0.023561107421675723,4.477707129801826e-09
-18.933,24.811,0,eq,0.9981747598984857,3.743564631030608e-07,0.0018248657450513042
3.889,-0.869,0,eq,0.9999858348084794,1.407885003402979e-05,8.634148677272487e-08
43.76,12.745,0,eq,0.961243246030703,0.0387567535481453,4.2115178103212335e-10
-28.867,-26.034,0,eq,0.9999598124931788,5.751351808880686e-07,3.961237164033907e-05
66.459,15.246,1,ex,0.40872229187872455,0.5912777080599596,6.131577643810444e-11
14.259,-3.951,0,eq,0.9998694985349473,0.00013048809606700448,1.3368985749647957e-08
85.825,26.818,1,ex,0.3469701820729725,0.6530298179063864,2.0641113897569084e-11
42.077,14.863,0,eq,0.9778588877281663,0.022141111737804302,5.340294613244115e-10
3.243,28.924,0,eq,0.9999879205916942,4.988821859590972e-06,7.090586446162882e-06
8.534,-6.49,0,eq,0.9999575752662546,4.2392845936394925e-05,3.188780908261831e-08
-3.769,-1.526,0,eq,0.9999955696988682,4.011638384737804e-06,4.1866274704358877e-07
-78.166,-9.794,2,co,0.47818349252214903,7.375882926295593e-09,0.521816500101968
-51.716,-22.703,0,eq,0.9781806252829542,6.692201400908445e-08,0.021819307795031797
21.452,-15.105,0,eq,0.9987146725991128,0.0012853185566691547,8.84421797858763e-09
40.772,15.541,0,eq,0.984176393105253,0.01582360625841844,6.363284750526722e-10
-14.405,0.206,0,eq,0.9999923047476841,8.87111169201617e-07,6.8081411467447275e-06
21.835,11.423,0,eq,0.9996189359758989,0.00038105674552044237,7.278580588139045e-09
14.75,-25.952,0,eq,0.9994003133025398,0.0005996557825915542,3.091486881189349e-08
17.524,1.452,0,eq,0.9997745895427204,0.00022540168850596965,8.76877384924104e-09
58.83,-13.243,1,ex,0.02406870574417157,0.9759312931089027,1.1469257811887443e-09
-58.229,-8.371,0,eq,0.7596952119188546,2.3733303980906192e-08,0.24030476434784137
63.181,-29.17,1,ex,0.003203608596076699,0.9967963865067406,4.8971826327793316e-09
-5.745,-17.509,0,eq,0.999993095119219,6.545621874131747e-06,3.5925890696835893e-07
-19.998,23.616,0,eq,0.9980572993220947,3.464343801833714e-07,0.0019423542435250253
-44.559,-6.326,0,eq,0.9862310595055926,6.476117074810916e-08,0.013768875733236503
48.782,-10.445,1,ex,0.3063679260932744,0.6936320726275111,1.2792142920382986e-09
30.275,24.371,0,eq,0.9991359451698802,0.0008640487340335791,6.09608630015318e-09
33.926,-20.993,0,eq,0.9438466557211695,0.05615333826390723,6.01492312774899e-09
17.434,26.495,0,eq,0.9999320587295447,6.782435812791944e-05,1.16912327424368e-07
-23.038,11.657,0,eq,0.9995477090789664,2.962387745172284e-07,0.0004519946822589987
-52.764,9.174,0,eq,0.6317477340271108,2.2573901144184297e-08,0.36825224339898804
19.926,-0.319,0,eq,0.9995654006062451,0.00043459334080933945,6.052945519676078e-09
30.447,12.249,0,eq,0.9975537218574001,0.0024462761070372526,2.0355625784969593e-09
41.5,8.89,0,eq,0.9639807665922467,0.03601923289805103,5.097022119051033e-10
-71.087,-13.901,0,eq,0.5295034930273823,1.0440060845564937e-08,0.47049649653255693
-71.172,-27.48,0,eq,0.573496452249813,1.509174475895676e-08,0.42650353265844226
13.171,7.752,0,eq,0.9999345017160409,6.547243871187203e-05,2.584524708086088e-08
-24.449,-7.76,0,eq,0.9999568696922472,3.664893364279123e-07,4.276381841641946e-05
58.701,16.232,0,eq,0.6801557055325881,0.31984429436590467,1.0150714097016171e-10
19.411,13.629,0,eq,0.999802745778005,0.0001972406487397732,1.3573255168151577e-08
29.733,-8.848,0,eq,0.9914323317213949,0.008567665430279299,2.848325860786077e-09
-8.223,-21.842,0,eq,0.999993307026315,6.136447639988946e-06,5.565260449851917e-07
18.588,0.923,0,eq,0.9997027529758531,0.00029723961832242395,7.405824420556971e-09
